Class Name,Class Status,Class Characteristic,Attribute/Relationship Name,Attribute/Relationship Status,Attribute/Relationship Characteristic,Old Value,New Value
StudyElement,Modified,Attributes/Relationships,label,Modified,Preferred Term,Study Element Label,Study Design Element Label
StudyElement,Modified,Attributes/Relationships,label,Modified,NCI C-Code,CNEW,C207554
StudyElement,Modified,Attributes/Relationships,label,Modified,Definition,The short descriptive designation for the study element.,The short descriptive designation for the study design element.
BiomedicalConceptSurrogate,Modified,Preferred Term,,,,,Biomedical Concept Surrogate
BiomedicalConceptSurrogate,Modified,NCI C-Code,,,,,C207590
BiomedicalConceptSurrogate,Modified,Attributes/Relationships,notes,Added,Preferred Term,,Biomedical Concept Surrogate Notes
BiomedicalConceptSurrogate,Modified,Attributes/Relationships,notes,Added,NCI C-Code,,C215532
BiomedicalConceptSurrogate,Modified,Attributes/Relationships,notes,Added,Role,,Complex Datatype Relationship
BiomedicalConceptSurrogate,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
BiomedicalConceptSurrogate,Modified,Attributes/Relationships,notes,Added,Has Value List,,N
BiomedicalConceptSurrogate,Modified,Attributes/Relationships,notes,Added,Definition,,A brief written record relevant to the biomedical concept surrogate.
BiomedicalConceptSurrogate,Modified,Attributes/Relationships,name,Modified,NCI C-Code,CNEW,C207474
BiomedicalConceptSurrogate,Modified,Attributes/Relationships,label,Modified,NCI C-Code,CNEW,C207473
BiomedicalConceptSurrogate,Modified,Definition,,,,,A concept that substitutes for a standard biomedical concept from the designated source.
ScheduledInstance,Modified,Attributes/Relationships,timelineExit,Deleted,Role,Relationship,
ScheduledInstance,Modified,Attributes/Relationships,timelineExit,Deleted,Model Representation,Relationship,
ScheduledInstance,Modified,Attributes/Relationships,timelineExit,Deleted,Has Value List,N/A,
ScheduledInstance,Modified,Attributes/Relationships,timeline,Deleted,Role,Relationship,
ScheduledInstance,Modified,Attributes/Relationships,timeline,Deleted,Model Representation,Relationship,
ScheduledInstance,Modified,Attributes/Relationships,timeline,Deleted,Has Value List,N/A,
ScheduledInstance,Modified,Attributes/Relationships,epoch,Modified,Definition,,A USDM relationship between the ScheduledInstance and StudyEpoch classes which identifies the study epoch associated with a scheduled instance.
ScheduledInstance,Modified,Attributes/Relationships,name,Modified,NCI C-Code,CNEW,C207455
ScheduledInstance,Modified,Attributes/Relationships,label,Modified,NCI C-Code,CNEW,C207454
ScheduledInstance,Modified,Attributes/Relationships,description,Modified,NCI C-Code,CNEW,C207453
ScheduledInstance,Modified,Attributes/Relationships,defaultCondition,Modified,Definition,,A USDM relationship within the ScheduledInstance class which identifies the default condition within a scheduled instance.
StudyAmendment,Modified,NCI C-Code,,,,CNEW,C207594
StudyAmendment,Modified,Attributes/Relationships,dateValues,Added,Role,,Relationship
StudyAmendment,Modified,Attributes/Relationships,dateValues,Added,Model Representation,,Relationship
StudyAmendment,Modified,Attributes/Relationships,dateValues,Added,Has Value List,,N/A
StudyAmendment,Modified,Attributes/Relationships,dateValues,Added,Definition,,A USDM relationship between the StudyAmendment and GovernanceDate classes which provides the set of governance dates associated with the study amendment.
StudyAmendment,Modified,Attributes/Relationships,notes,Added,Preferred Term,,Study Amendment Notes
StudyAmendment,Modified,Attributes/Relationships,notes,Added,NCI C-Code,,C215538
StudyAmendment,Modified,Attributes/Relationships,notes,Added,Role,,Complex Datatype Relationship
StudyAmendment,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
StudyAmendment,Modified,Attributes/Relationships,notes,Added,Has Value List,,N
StudyAmendment,Modified,Attributes/Relationships,notes,Added,Definition,,A brief written record relevant to the study amendment.
StudyAmendment,Modified,Attributes/Relationships,impacts,Added,Role,,Relationship
StudyAmendment,Modified,Attributes/Relationships,impacts,Added,Model Representation,,Relationship
StudyAmendment,Modified,Attributes/Relationships,impacts,Added,Has Value List,,N/A
StudyAmendment,Modified,Attributes/Relationships,impacts,Added,Definition,,A USDM relationship between the StudyAmendment and StudyAmendmentImpact classes which identifies the set of impacts that the study amendment has on the study or study subjects.
StudyAmendment,Modified,Attributes/Relationships,name,Added,Preferred Term,,Study Amendment Name
StudyAmendment,Modified,Attributes/Relationships,name,Added,NCI C-Code,,C216995
StudyAmendment,Modified,Attributes/Relationships,name,Added,Role,,Attribute
StudyAmendment,Modified,Attributes/Relationships,name,Added,Model Representation,,Attribute
StudyAmendment,Modified,Attributes/Relationships,name,Added,Has Value List,,N
StudyAmendment,Modified,Attributes/Relationships,name,Added,Definition,,"The literal identifier (i.e., distinctive designation) of the study amendment."
StudyAmendment,Modified,Attributes/Relationships,label,Added,Preferred Term,,Study Amendment Label
StudyAmendment,Modified,Attributes/Relationships,label,Added,NCI C-Code,,C216997
StudyAmendment,Modified,Attributes/Relationships,label,Added,Role,,Attribute
StudyAmendment,Modified,Attributes/Relationships,label,Added,Model Representation,,Attribute
StudyAmendment,Modified,Attributes/Relationships,label,Added,Has Value List,,N
StudyAmendment,Modified,Attributes/Relationships,label,Added,Definition,,The short descriptive designation for the study amendment.
StudyAmendment,Modified,Attributes/Relationships,description,Added,Preferred Term,,Study Amendment Description
StudyAmendment,Modified,Attributes/Relationships,description,Added,NCI C-Code,,C216996
StudyAmendment,Modified,Attributes/Relationships,description,Added,Role,,Attribute
StudyAmendment,Modified,Attributes/Relationships,description,Added,Model Representation,,Attribute
StudyAmendment,Modified,Attributes/Relationships,description,Added,Has Value List,,N
StudyAmendment,Modified,Attributes/Relationships,description,Added,Definition,,A narrative representation of the study amendment.
StudyAmendment,Modified,Attributes/Relationships,changes,Added,Role,,Relationship
StudyAmendment,Modified,Attributes/Relationships,changes,Added,Model Representation,,Relationship
StudyAmendment,Modified,Attributes/Relationships,changes,Added,Has Value List,,N/A
StudyAmendment,Modified,Attributes/Relationships,changes,Added,Definition,,A USDM relationship between the StudyAmendment and  StudyChange classes which identifies the set of changes associated with the study amendment.
StudyAmendment,Modified,Attributes/Relationships,geographicScopes,Added,Role,,Relationship
StudyAmendment,Modified,Attributes/Relationships,geographicScopes,Added,Model Representation,,Relationship
StudyAmendment,Modified,Attributes/Relationships,geographicScopes,Added,Has Value List,,N/A
StudyAmendment,Modified,Attributes/Relationships,geographicScopes,Added,Definition,,A USDM relationship between the StudyAmendment and GeographicScope classes which identifies the set of geographic scopes associated with the study amendment.
StudyAmendment,Modified,Attributes/Relationships,substantialImpact,Deleted,Preferred Term,Study Amendment Substantial Impact Indicator,
StudyAmendment,Modified,Attributes/Relationships,substantialImpact,Deleted,NCI C-Code,CNEW,
StudyAmendment,Modified,Attributes/Relationships,substantialImpact,Deleted,Role,Attribute,
StudyAmendment,Modified,Attributes/Relationships,substantialImpact,Deleted,Model Representation,Attribute,
StudyAmendment,Modified,Attributes/Relationships,substantialImpact,Deleted,Has Value List,N,
StudyAmendment,Modified,Attributes/Relationships,substantialImpact,Deleted,Definition,An indication as to whether the amendment is likely to have a substantial impact on the safety or rights of study subjects/participants.,
StudyAmendment,Modified,Attributes/Relationships,previous,Modified,Definition,,A USDM relationship within the StudyAmendment class which identifies the study amendment that chronologically precedes the current study amendment.
StudyAmendment,Modified,Attributes/Relationships,number,Modified,NCI C-Code,CNEW,C207537
StudyAmendment,Modified,Attributes/Relationships,enrollments,Modified,Definition,,A USDM relationship between the StudyAmendment and SubjectEnrollment classes which provides the set of subject enrollments associated with the study amendment.
StudyAmendment,Modified,Attributes/Relationships,secondaryReasons,Modified,Definition,,A USDM relationship between the StudyAmendment and StudyAmendmentReason classes which identifies the set of secondary reasons for issuing the study amendment.
StudyAmendment,Modified,Attributes/Relationships,primaryReason,Modified,Definition,,A USDM relationship between the StudyAmendment and StudyAmendmentReason classes which identifies the primary reason for issuing the study amendment.
StudyAmendment,Modified,Attributes/Relationships,summary,Modified,NCI C-Code,CNEW,C115627
Encounter,Modified,Preferred Term,,,,Clinical Encounter,Study Encounter
Encounter,Modified,NCI C-Code,,,,C142427,C215488
Encounter,Modified,Attributes/Relationships,environmentalSettings,Added,Codelist Ref,,SDTM Terminology Codelist C127262
Encounter,Modified,Attributes/Relationships,environmentalSettings,Added,Preferred Term,,Environmental Setting
Encounter,Modified,Attributes/Relationships,environmentalSettings,Added,NCI C-Code,,C188840
Encounter,Modified,Attributes/Relationships,environmentalSettings,Added,Role,,Complex Datatype Relationship
Encounter,Modified,Attributes/Relationships,environmentalSettings,Added,Model Representation,,Attribute
Encounter,Modified,Attributes/Relationships,environmentalSettings,Added,Has Value List,,Y (SDTM Terminology Codelist C127262)
Encounter,Modified,Attributes/Relationships,environmentalSettings,Added,Definition,,"The environment/setting where the event, intervention, or finding occurred."
Encounter,Modified,Attributes/Relationships,environmentalSettings,Added,Codelist URL,,https://evsexplore.semantics.cancer.gov/evsexplore/subset/ncit/C127262)
Encounter,Modified,Attributes/Relationships,notes,Added,Preferred Term,,Encounter Notes
Encounter,Modified,Attributes/Relationships,notes,Added,NCI C-Code,,C215518
Encounter,Modified,Attributes/Relationships,notes,Added,Role,,Complex Datatype Relationship
Encounter,Modified,Attributes/Relationships,notes,Added,Model Representation,,Attribute
Encounter,Modified,Attributes/Relationships,notes,Added,Has Value List,,N
Encounter,Modified,Attributes/Relationships,notes,Added,Definition,,A brief written record relevant to the study encounter.
Encounter,Modified,Attributes/Relationships,environmentalSetting,Deleted,Codelist Ref,SDTM Terminology Codelist C127262,
Encounter,Modified,Attributes/Relationships,environmentalSetting,Deleted,Preferred Term,Environmental Setting,
Encounter,Modified,Attributes/Relationships,environmentalSetting,Deleted,NCI C-Code,C188840,
Encounter,Modified,Attributes/Relationships,environmentalSetting,Deleted,Role,Complex Datatype Relationship,
Encounter,Modified,Attributes/Relationships,environmentalSetting,Deleted,Model Representation,Attribute,
Encounter,Modified,Attributes/Relationships,environmentalSetting,Deleted,Has Value List,Y (SDTM Terminology Codelist C127262),
Encounter,Modified,Attributes/Relationships,environmentalSetting,Deleted,Definition,"The environment/setting where the event, intervention, or finding occurred.",
Encounter,Modified,Attributes/Relationships,environmentalSetting,Deleted,Codelist URL,https://ncit.nci.nih.gov/ncitbrowser/ajax?action=create_src_vs_tree&vsd_uri=http://evs.nci.nih.gov/valueset/CDISC/C127262),
Encounter,Modified,Attributes/Relationships,type,Modified,Preferred Term,Clinical Encounter Type,Study Encounter Type
